beiertheimer allee 19-25;25.05.2020;Montag
leusslerstrasse;27.01.2020;Montag
weinbrennerstrasse 106-ende;31.07.2020;Freitag
frauenhaeusleweg 3-7z;15.09.2020;Dienstag
pillauer strasse;18.02.2020;Dienstag
glogauer strasse 0-20z;20.02.2020;Donnerstag
ellmendinger strasse 22-50z;21.01.2020;Dienstag
schnetzlerstrasse 7-11;04.05.2020;Montag
heckerstrasse 1-33z;09.09.2020;Mittwoch
rheingoldstrasse;03.07.2020;Freitag
nuernberger strasse 11a-ende;05.11.2020;Donnerstag
leutschauer strasse;23.01.2020;Donnerstag
mauzenbergstrasse;14.10.2020;Mittwoch
turnerstrasse 16-ende;23.09.2020;Mittwoch
durlacher allee 80-86z;27.03.2020;Freitag
beiertheimer allee 25a-ende;25.05.2020;Montag
kaiserstrasse 78-78z;06.04.2020;Montag
imberstrasse 33-ende;31.01.2020;Freitag
weingartener strasse;02.06.2020;Dienstag
glogauer strasse 22-ende;20.02.2020;Donnerstag
frauenhaeusleweg 9-ende;15.09.2020;Dienstag
pionierstrasse 1-7z;07.09.2020;Montag
max-beckmann-strasse 1-23z;13.01.2020;Montag
schnetzlerstrasse 11a-ende;04.05.2020;Montag
heckerstrasse 35-ende;09.09.2020;Mittwoch
rheinhafenstrasse 41-123z;17.09.2020;Donnerstag
ellmendinger strasse 52-54z;21.01.2020;Dienstag
durlacher allee 88;27.03.2020;Freitag
weinweg 28-ende;10.02.2020;Montag
beiertheimer allee 0-14z;25.05.2020;Montag
nuernberger strasse 0-ende;05.11.2020;Donnerstag
kaiserstrasse 80;06.04.2020;Montag
imberstrasse 0-20z;31.01.2020;Freitag
libellenweg;30.09.2020;Mittwoch
schnetzlerstrasse 0-6z;04.05.2020;Montag
max-beckmann-strasse 25;13.01.2020;Montag
rheinhafenstrasse 18-66z;17.09.2020;Donnerstag
pionierstrasse 9-9z;07.09.2020;Montag
frauenhaeusleweg 0-18z;15.09.2020;Dienstag
gluckstrasse;13.07.2020;Montag
heckerstrasse 0-50z;09.09.2020;Mittwoch
ellmendinger strasse 56-ende;21.01.2020;Dienstag
weinweg 1-41z;10.02.2020;Montag
kaiserstrasse 80a;06.04.2020;Montag
nussbaumweg;30.09.2020;Mittwoch
beiertheimer allee 16-22;25.05.2020;Montag
imberstrasse 22-ende;31.01.2020;Freitag
liebensteinstrasse;06.02.2020;Donnerstag
durlacher allee 88a-ende;27.03.2020;Freitag
heckerstrasse 52-ende;09.09.2020;Mittwoch
max-beckmann-strasse 25a-27z;13.01.2020;Montag
elly-heuss-weg;13.01.2020;Montag
frauenhaeusleweg 20-ende;15.09.2020;Dienstag
rheinhafenstrasse 1-39z;17.09.2020;Donnerstag
gluemerstrasse;15.07.2020;Mittwoch
pionierstrasse 11-ende;07.09.2020;Montag
schnetzlerstrasse 8-ende;04.05.2020;Montag
weinweg 43;10.02.2020;Montag
durlacher allee 109-ende;27.03.2020;Freitag
liebenzeller strasse;04.06.2020;Donnerstag
in den bruechlewiesen;28.10.2020;Mittwoch
kaiserstrasse 80b-82;06.04.2020;Montag
beiertheimer allee 22a-22z;25.05.2020;Montag
hedwig-kettler-strasse;08.04.2020;Mittwoch
max-beckmann-strasse 29;13.01.2020;Montag
fraunhoferstrasse;17.03.2020;Dienstag
goerdelerstrasse 1-ende;20.10.2020;Dienstag
pionierstrasse 0-ende;07.09.2020;Montag
elsa-braendstroem-strasse;15.01.2020;Mittwoch
liebigstrasse;04.08.2020;Dienstag
weinweg 43a-ende;10.02.2020;Montag
rheinhafenstrasse 0-16z;17.09.2020;Donnerstag
durlacher strasse;02.06.2020;Dienstag
schoemperlenstrasse;01.09.2020;Dienstag
in den erlengaerten;17.01.2020;Freitag
kaiserstrasse 82a-86;06.04.2020;Montag
hedwigstrasse;09.11.2020;Montag
beiertheimer allee 24;25.05.2020;Montag
durlacher weg;28.08.2020;Freitag
pirmasenser strasse;24.08.2020;Montag
liedolsheimer ring;09.12.2020;Mittwoch
schoellbronner strasse;19.11.2020;Donnerstag
freiburger strasse;05.11.2020;Donnerstag
goerdelerstrasse 0-4z;20.10.2020;Dienstag
max-beckmann-strasse 29a-ende;13.01.2020;Montag
rheinhafenstrasse 68-72z;17.09.2020;Donnerstag
weinweg 0-10z;10.02.2020;Montag
elsaesser platz;11.09.2020;Freitag
beiertheimer allee 24a-40z;25.05.2020;Montag
hegaustrasse;17.11.2020;Dienstag
in den kuhwiesen;01.12.2020;Dienstag
kaiserstrasse 86a-90z;06.04.2020;Montag
durmersheimer strasse 97-137z;06.10.2020;Dienstag
liegnitzer strasse;28.02.2020;Freitag
max-beckmann-strasse 0-ende;13.01.2020;Montag
pirolstrasse;07.01.2020;Dienstag
rheinhafenstrasse 74-ende;17.09.2020;Donnerstag
goerdelerstrasse 6;20.10.2020;Dienstag
schoellkopfweg;12.10.2020;Montag
weinweg 12-26z;10.02.2020;Montag
fremersbergweg;12.10.2020;Montag
elsaesser strasse;11.09.2020;Freitag
beiertheimer allee 42-60;25.05.2020;Montag
heidelberger strasse 3-ende;05.11.2020;Donnerstag
in den weihergaerten;02.06.2020;Dienstag
kaiserstrasse 92-98z;06.04.2020;Montag
durmersheimer strasse 139-ende;06.10.2020;Dienstag
ligusterweg;13.11.2020;Freitag
goerdelerstrasse 6a-10z;20.10.2020;Dienstag
weissdornweg;25.11.2020;Mittwoch
rheinhafenstrasse 125-197z;17.09.2020;Donnerstag
max-born-strasse;15.01.2020;Mittwoch
freydorfstrasse;01.07.2020;Mittwoch
plaettigweg;12.10.2020;Montag
schoenenberger strasse;27.11.2020;Freitag
elsternweg;15.09.2020;Dienstag
beiertheimer allee 60a-ende;25.05.2020;Montag
heidelberger strasse 0-ende;05.11.2020;Donnerstag
in der setz;02.06.2020;Dienstag
durmersheimer strasse 1-25z;06.10.2020;Dienstag
kaiserstrasse 100-102z;06.04.2020;Montag
lilienstrasse;21.09.2020;Montag
emil-frommel-strasse;11.03.2020;Mittwoch
rheinhafenstrasse 199-203z;17.09.2020;Donnerstag
heidelberger strasse 1-1z;05.11.2020;Donnerstag
posseltstrasse 1-7z;09.01.2020;Donnerstag
max-dortu-strasse;15.09.2020;Dienstag
weissenburger strasse;26.08.2020;Mittwoch
fridtjof-nansen-strasse;15.01.2020;Mittwoch
goerdelerstrasse 12;20.10.2020;Dienstag
beim wasserturm;05.06.2020;Freitag
in der tasch 1-ende;09.01.2020;Donnerstag
schoener pfad;12.10.2020;Montag
lilienthalstrasse;01.07.2020;Mittwoch
durmersheimer strasse 27-47;06.10.2020;Dienstag
rheinhafenstrasse 205-ende;17.09.2020;Donnerstag
kaiserstrasse 104-104z;06.04.2020;Montag
emil-goett-strasse;17.03.2020;Dienstag
goerdelerstrasse 12a-ende;20.10.2020;Dienstag
heidenheimer strasse;04.06.2020;Donnerstag
posseltstrasse 9-9z;09.01.2020;Donnerstag
belchenplatz;03.11.2020;Dienstag
friedenstrasse;14.05.2020;Donnerstag
welckerstrasse;19.03.2020;Donnerstag
max-habermann-strasse;22.10.2020;Donnerstag
in der tasch 0-2;09.01.2020;Donnerstag
schoenfeldstrasse;17.03.2020;Dienstag
limburgweg;24.08.2020;Montag
kaiserstrasse 106-108z;06.04.2020;Montag
durmersheimer strasse 47a-51z;06.10.2020;Dienstag
emil-nolde-strasse;13.01.2020;Montag
rheinstrandallee 1-7z;30.09.2020;Mittwoch
heidenstueckerweg 1-ende;14.10.2020;Mittwoch
schopfheimer strasse;06.02.2020;Donnerstag
lindenallee 1-7z;28.09.2020;Montag
welfenstrasse 1-7;08.05.2020;Freitag
in der tasch 2a-2f;09.01.2020;Donnerstag
goethestrasse 1-21z;06.08.2020;Donnerstag
kaiserstrasse 110-112z;06.04.2020;Montag
posseltstrasse 11-ende;09.01.2020;Donnerstag
belchenstrasse;03.11.2020;Dienstag
durmersheimer strasse 53;06.10.2020;Dienstag
friedhofstrasse;07.12.2020;Montag
emmy-noether-strasse;11.03.2020;Mittwoch
rheinstrandallee 9-ende;30.09.2020;Mittwoch
heidenstueckerweg 0-32;14.10.2020;Mittwoch
schubertstrasse;07.07.2020;Dienstag
lindenallee 9-19;28.09.2020;Montag
welfenstrasse 7a-21z;08.05.2020;Freitag
goethestrasse 23-27z;06.08.2020;Donnerstag
in der tasch 2g-ende;09.01.2020;Donnerstag
durmersheimer strasse 53a-63z;06.10.2020;Dienstag
max-liebermann-strasse;13.01.2020;Montag
friedhofweg;09.06.2020;Dienstag
heidenstueckerweg 32a-ende;14.10.2020;Mittwoch
belfortstrasse;03.06.2020;Mittwoch
kaiserstrasse 114;06.04.2020;Montag
posseltstrasse 0-ende;09.01.2020;Donnerstag
rheinstrandallee 0-ende;30.09.2020;Mittwoch
lindenallee 19a-29z;28.09.2020;Montag
schueckstrasse;23.03.2020;Montag
welfenstrasse 23-23z;08.05.2020;Freitag
goethestrasse 29-35z;06.08.2020;Donnerstag
max-von-laue-strasse;15.01.2020;Mittwoch
ina-seidel-strasse;07.12.2020;Montag
engelbert-strobel-strasse;04.02.2020;Dienstag
kaiserstrasse 114a-120z;06.04.2020;Montag
poststrasse;04.05.2020;Montag
durmersheimer strasse 65-71z;06.10.2020;Dienstag
friedlander strasse;20.02.2020;Donnerstag
bellheimer strasse;18.08.2020;Dienstag
heideweg;25.11.2020;Mittwoch
rheinstrasse 1-15z;17.07.2020;Freitag
lindenallee 31-ende;28.09.2020;Montag
schulstrasse 1-3z;09.09.2020;Mittwoch
welfenstrasse 25-25z;08.05.2020;Freitag
goethestrasse 37-ende;06.08.2020;Donnerstag
benzstrasse;16.10.2020;Freitag
engesserstrasse;17.06.2020;Mittwoch
indianaring 1-ende;23.06.2020;Dienstag
kaiserstrasse 122-124;06.04.2020;Montag
postweg 1-29z;14.08.2020;Freitag
maxau am rhein;11.09.2020;Freitag
heilbronner strasse;13.03.2020;Freitag
durmersheimer strasse 73-95z;06.10.2020;Dienstag
friedrich-blos-strasse;01.07.2020;Mittwoch
lindenallee 0-98z;28.09.2020;Montag
rheinstrasse 17-17z;17.07.2020;Freitag
berckmuellerstrasse 1-ende;23.03.2020;Montag
welfenstrasse 27-ende;08.05.2020;Freitag
goethestrasse 0-18z;06.08.2020;Donnerstag
schulstrasse 5-9z;09.09.2020;Mittwoch
kaiserstrasse 124a-124z;06.04.2020;Montag
maxauer strasse;11.09.2020;Freitag
durmersheimer strasse 0-12z;06.10.2020;Dienstag
friedrich-eberle-strasse;04.02.2020;Dienstag
postweg 31-ende;14.08.2020;Freitag
indianaring 0-2;23.06.2020;Dienstag
heimgartenweg;01.09.2020;Dienstag
schulstrasse 11-ende;09.09.2020;Mittwoch
welfenstrasse 0-6z;08.05.2020;Freitag
berckmuellerstrasse 0-24z;23.03.2020;Montag
rheinstrasse 19-25z;17.07.2020;Freitag
goethestrasse 20-26z;06.08.2020;Donnerstag
lindenallee 100-ende;28.09.2020;Montag
englerstrasse;17.06.2020;Mittwoch
maxburgweg;24.08.2020;Montag
kaiserstrasse 126-128z;06.04.2020;Montag
postweg 0-34z;14.08.2020;Freitag
durmersheimer strasse 14-50z;06.10.2020;Dienstag
indianaring 2a;23.06.2020;Dienstag
heinrich-heine-ring 1-81z;23.11.2020;Montag
friedrich-naumann-strasse;20.08.2020;Donnerstag
welfenstrasse 8-28z;08.05.2020;Freitag
berckmuellerstrasse 26-26z;23.03.2020;Montag
rheinstrasse 27-51z;17.07.2020;Freitag
maximilianstrasse;03.07.2020;Freitag
goethestrasse 28-ende;06.08.2020;Donnerstag
enzianstrasse;08.06.2020;Montag
lindenplatz;21.07.2020;Dienstag
kaiserstrasse 130-140z;06.04.2020;Montag
schulstrasse 0-10z;09.09.2020;Mittwoch
durmersheimer strasse 52-64z;06.10.2020;Dienstag
postweg 36-ende;14.08.2020;Freitag
indianaring 2b-2z;23.06.2020;Dienstag
heinrich-heine-ring 83;23.11.2020;Montag
friedrich-raab-strasse;10.02.2020;Montag
welfenstrasse 30-ende;08.05.2020;Freitag
rheinstrasse 53-79z;17.07.2020;Freitag
berckmuellerstrasse 28-ende;23.03.2020;Montag
lindenstrasse;05.06.2020;Freitag
schulstrasse 12-ende;09.09.2020;Mittwoch
kaiserstrasse 142;06.04.2020;Montag
enzstrasse 1-29;03.11.2020;Dienstag
goehrenstrasse;17.11.2020;Dienstag
durmersheimer strasse 66-66z;06.10.2020;Dienstag
pralistrasse;27.11.2020;Freitag
maybachstrasse;23.01.2020;Donnerstag
friedrich-scholl-platz;04.05.2020;Montag
welschneureuter strasse;27.11.2020;Freitag
bergacker;04.06.2020;Donnerstag
heinrich-heine-ring 83a-ende;23.11.2020;Montag
indianaring 4;23.06.2020;Dienstag
rheinstrasse 81-89z;17.07.2020;Freitag
kaiserstrasse 142a-144;06.04.2020;Montag
enzstrasse 29a-ende;03.11.2020;Dienstag
schultheiss-kiefer-strasse;03.06.2020;Mittwoch
durmersheimer strasse 68-88z;06.10.2020;Dienstag
goldgrundstrasse;21.09.2020;Montag
pressburger strasse;23.01.2020;Donnerstag
linkenheimer allee;19.03.2020;Donnerstag
mecklenburger strasse;04.06.2020;Donnerstag
friedrich-weick-strasse 1-ende;26.10.2020;Montag
heinrich-heine-ring 0-118;23.11.2020;Montag
bergbahnstrasse 1-ende;09.01.2020;Donnerstag
weltzienstrasse 14-ende;04.08.2020;Dienstag
indianaring 4a-ende;23.06.2020;Dienstag
rheinstrasse 91-ende;17.07.2020;Freitag
enzstrasse 0-20z;03.11.2020;Dienstag
goldlackweg;13.11.2020;Freitag
durmersheimer strasse 90-98z;06.10.2020;Dienstag
kaiserstrasse 144a-148z;06.04.2020;Montag
primelweg;13.11.2020;Freitag
medersbuckel;05.06.2020;Freitag
schultheissenstrasse;09.09.2020;Mittwoch
heinrich-heine-ring 118a-118z;23.11.2020;Montag
linkenheimer landstrasse 1-131z;11.12.2020;Freitag
friedrich-weick-strasse 0-8z;26.10.2020;Montag
rheinstrasse 0-20z;17.07.2020;Freitag
bergbahnstrasse 0-14z;09.01.2020;Donnerstag
industriestrasse;21.09.2020;Montag
weltzienstrasse 1-7z;04.08.2020;Dienstag
durmersheimer strasse 100-124z;06.10.2020;Dienstag
enzstrasse 22-24z;03.11.2020;Dienstag
kaiserstrasse 150-158z;06.04.2020;Montag
printzstrasse;05.03.2020;Donnerstag
goldregenweg;25.11.2020;Mittwoch
mehliskopfstrasse;14.10.2020;Mittwoch
linkenheimer landstrasse 133;11.12.2020;Freitag
schumannstrasse;13.07.2020;Montag
heinrich-heine-ring 120-ende;23.11.2020;Montag
rheinstrasse 22-24z;17.07.2020;Freitag
inselstrasse;21.09.2020;Montag
bergbahnstrasse 16-ende;09.01.2020;Donnerstag
weltzienstrasse 9-ende;04.08.2020;Dienstag
friedrich-weick-strasse 10-ende;26.10.2020;Montag
enzstrasse 26-26z;03.11.2020;Dienstag
durmersheimer strasse 126-ende;06.10.2020;Dienstag
linkenheimer landstrasse 133a-ende;11.12.2020;Freitag
prinzenweg;17.11.2020;Dienstag
schustergasse;02.06.2020;Dienstag
goldwaeschergasse;11.09.2020;Freitag
meidingerstrasse;29.04.2020;Mittwoch
kaiserstrasse 160-160z;06.04.2020;Montag
rheinstrasse 26-34z;17.07.2020;Freitag
insterburger strasse;18.02.2020;Dienstag
heinrich-koehler-strasse;14.08.2020;Freitag
weltzienstrasse 0-12z;04.08.2020;Dienstag
berghausener strasse;03.06.2020;Mittwoch
enzstrasse 28-28z;03.11.2020;Dienstag
friedrich-wolff-strasse;01.07.2020;Mittwoch
durmstrasse;25.03.2020;Mittwoch
schuetzenstrasse 1-63z;21.04.2020;Dienstag
kaiserstrasse 162-164z;06.04.2020;Montag
linkenheimer landstrasse 0-102z;11.12.2020;Freitag
prinzessenstrasse;31.01.2020;Freitag
goellnitzer strasse;23.01.2020;Donnerstag
meissener strasse;26.02.2020;Mittwoch
heinrich-kurz-strasse;02.06.2020;Dienstag
enzstrasse 30-ende;03.11.2020;Dienstag
rheinstrasse 36-38z;17.07.2020;Freitag
irisweg;13.11.2020;Freitag
wendtstrasse;07.07.2020;Dienstag
bergstrasse;27.01.2020;Montag
friedrichsplatz 1-ende;09.06.2020;Dienstag
duerrbachstrasse 1-15z;09.01.2020;Donnerstag
heinrich-lilienfein-weg;02.06.2020;Dienstag
pulverhausstrasse 1-ende;16.10.2020;Freitag
schuetzenstrasse 65-91;21.04.2020;Dienstag
meisenweg;07.12.2020;Montag
gondelsheimer strasse;03.03.2020;Dienstag
isoldestrasse;09.07.2020;Donnerstag
eppinger strasse;13.03.2020;Freitag
kaiserstrasse 166-166z;06.04.2020;Montag
linkenheimer landstrasse 104-ende;11.12.2020;Freitag
rheinstrasse 40-44z;17.07.2020;Freitag
werderplatz;29.04.2020;Mittwoch
bergwaldstrasse 1-5z;13.01.2020;Montag
duerrbachstrasse 17-ende;09.01.2020;Donnerstag
friedrichsplatz 0-2z;09.06.2020;Dienstag
pulverhausstrasse 0-34z;16.10.2020;Freitag
erasmusstrasse;12.02.2020;Mittwoch
goerresstrasse;27.07.2020;Montag
schuetzenstrasse 91a-ende;21.04.2020;Dienstag
rheinstrasse 46-46z;17.07.2020;Freitag
melanchthonstrasse;25.03.2020;Mittwoch
ispringer strasse;27.01.2020;Montag
heinrich-spachholz-strasse;06.10.2020;Dienstag
bergwaldstrasse 7-ende;13.01.2020;Montag
kaiserstrasse 168;06.04.2020;Montag
werderstrasse 1-21z;29.04.2020;Mittwoch
links der alb;03.11.2020;Dienstag
duerrbachstrasse 0-30z;09.01.2020;Donnerstag
friedrichsplatz 4-ende;09.06.2020;Dienstag
pulverhausstrasse 36-ende;16.10.2020;Freitag
erbprinzenhof;09.06.2020;Dienstag
lissenstrasse;21.01.2020;Dienstag
melitta-schoepf-strasse;08.04.2020;Mittwoch
schuetzenstrasse 0-76z;21.04.2020;Dienstag
gothaer strasse;26.02.2020;Mittwoch
bergwaldstrasse 0-10z;13.01.2020;Montag
heinrich-weitz-strasse;15.01.2020;Mittwoch
itzsteinstrasse;03.09.2020;Donnerstag
kaiserstrasse 168a-170z;06.04.2020;Montag
werderstrasse 23-51z;29.04.2020;Mittwoch
rheinstrasse 48-48z;17.07.2020;Freitag
duerrbachstrasse 32-ende;09.01.2020;Donnerstag
friedrichstaler allee;19.03.2020;Donnerstag
erbprinzenstrasse 1-11z;09.06.2020;Dienstag
putlitzstrasse;19.05.2020;Dienstag
heinrich-wittmann-strasse;10.02.2020;Montag
gottesauer platz;31.03.2020;Dienstag
schuetzenstrasse 78-ende;21.04.2020;Dienstag
liststrasse;16.10.2020;Freitag
bergwaldstrasse 12-30;13.01.2020;Montag
werderstrasse 53-73z;29.04.2020;Mittwoch
memeler strasse;27.01.2020;Montag
kaiserstrasse 172-174z;06.04.2020;Montag
rheinstrasse 50-60z;17.07.2020;Freitag
friedrichstrasse;03.06.2020;Mittwoch
duerrenwettersbacher strasse;05.06.2020;Freitag
erbprinzenstrasse 13-13z;09.06.2020;Dienstag
bergwaldstrasse 30a-ende;13.01.2020;Montag
litzelaustrasse;17.09.2020;Donnerstag
schwalbenweg;09.12.2020;Mittwoch
kaiserstrasse 176;06.04.2020;Montag
rheinstrasse 62-68z;17.07.2020;Freitag
gottesauer strasse 1-17z;31.03.2020;Dienstag
werderstrasse 75-ende;29.04.2020;Mittwoch
mergelackerstrasse;07.01.2020;Dienstag
heinstrasse;03.06.2020;Mittwoch
fritschlachweg 1-3z;21.09.2020;Montag
erbprinzenstrasse 15;09.06.2020;Dienstag
litzenhardtstrasse 1-17z;28.10.2020;Mittwoch
bergzaberner strasse;18.08.2020;Dienstag
schwarzdornweg;25.11.2020;Mittwoch
rheinstrasse 70-106z;17.07.2020;Freitag
gottesauer strasse 19-25z;31.03.2020;Dienstag
werderstrasse 0-56z;29.04.2020;Mittwoch
helga-seibert-strasse;09.12.2020;Mittwoch
fritschlachweg 5-5z;21.09.2020;Montag
kaiserstrasse 176a-176z;06.04.2020;Montag
merkurweg;12.10.2020;Montag
erbprinzenstrasse 15a-19z;09.06.2020;Dienstag
litzenhardtstrasse 19-79z;28.10.2020;Mittwoch
berliner platz;17.06.2020;Mittwoch
schwarzwaldstrasse 1-7z;04.05.2020;Montag
rheinstrasse 108-108z;17.07.2020;Freitag
kaiserstrasse 178-182z;06.04.2020;Montag
michael-pacher-weg;27.11.2020;Freitag
gottesauer strasse 27-39z;31.03.2020;Dienstag
hellbergstrasse;12.10.2020;Montag
werderstrasse 58-80z;29.04.2020;Mittwoch
erbprinzenstrasse 21-23z;09.06.2020;Dienstag
fritschlachweg 7-ende;21.09.2020;Montag
litzenhardtstrasse 81-ende;28.10.2020;Mittwoch
berliner strasse 1-ende;28.08.2020;Freitag
rheinstrasse 110-ende;17.07.2020;Freitag
schwarzwaldstrasse 9-23z;04.05.2020;Montag
fritschlachweg 0-6z;21.09.2020;Montag
kaiserstrasse 184-188z;06.04.2020;Montag
michaelstrasse;08.05.2020;Freitag
gottesauer strasse 41-ende;31.03.2020;Dienstag
hellenstrasse;07.01.2020;Dienstag
werderstrasse 82-ende;29.04.2020;Mittwoch
erbprinzenstrasse 25-27;09.06.2020;Dienstag
litzenhardtstrasse 0-10z;28.10.2020;Mittwoch
fritschlachweg 8-8z;21.09.2020;Montag
berliner strasse 0-ende;28.08.2020;Freitag
schwarzwaldstrasse 25-29z;04.05.2020;Montag
rhode-island-allee 1-ende;23.06.2020;Dienstag
michelinstrasse 1-ende;06.10.2020;Dienstag
kaiserstrasse 190-ende;06.04.2020;Montag
gottesauer strasse 0-12z;31.03.2020;Dienstag
fritschlachweg 10-ende;21.09.2020;Montag
erbprinzenstrasse 27a-27z;09.06.2020;Dienstag
litzenhardtstrasse 12-56z;28.10.2020;Mittwoch
helmertstrasse;19.03.2020;Donnerstag
werftstrasse;17.09.2020;Donnerstag
bernhard-lichtenberg-strasse;26.10.2020;Montag
michelinstrasse 0-ende;06.10.2020;Dienstag
kalliwodastrasse;13.07.2020;Montag
schwarzwaldstrasse 31;04.05.2020;Montag
rhode-island-allee 0-48z;23.06.2020;Dienstag
gottesauer strasse 14-22z;31.03.2020;Dienstag
fritz-erler-strasse 1-25;17.06.2020;Mittwoch
helmholtzstrasse;03.07.2020;Freitag
werrabronner strasse;02.06.2020;Dienstag
erbprinzenstrasse 29;09.06.2020;Dienstag
litzenhardtstrasse 58-ende;28.10.2020;Mittwoch
bernhard-metz-strasse 1-ende;07.09.2020;Montag
michiganstrasse;29.06.2020;Montag
kallmorgenstrasse;03.06.2020;Mittwoch
rhode-island-allee 50;23.06.2020;Dienstag
schwarzwaldstrasse 31a-77z;04.05.2020;Montag
gottesauer strasse 24-26z;31.03.2020;Dienstag
fritz-erler-strasse 25a-ende;17.06.2020;Mittwoch
werrenstrasse;08.06.2020;Montag
erbprinzenstrasse 29a-ende;09.06.2020;Dienstag
bernhard-metz-strasse 0-ende;07.09.2020;Montag
hengstplatz;06.02.2020;Donnerstag
lohengrinstrasse;09.07.2020;Donnerstag
milloeckerstrasse;10.02.2020;Montag
kalmitweg;14.08.2020;Freitag
gottesauer strasse 28-28z;31.03.2020;Dienstag
rhode-island-allee 50a-ende;23.06.2020;Dienstag
schwarzwaldstrasse 79-ende;04.05.2020;Montag
fritz-erler-strasse 0-8z;17.06.2020;Mittwoch
lohfeldstrasse;31.03.2020;Dienstag
werthmannstrasse;17.03.2020;Dienstag
erbprinzenstrasse 0-12z;09.06.2020;Dienstag
bernhardstrasse;25.03.2020;Mittwoch
hennebergstrasse;31.03.2020;Dienstag
mistelweg 1-ende;11.12.2020;Freitag
gottesauer strasse 30-36z;31.03.2020;Dienstag
kammerlachweg;15.09.2020;Dienstag
schwarzwaldstrasse 0-6z;04.05.2020;Montag
fritz-erler-strasse 10;17.06.2020;Mittwoch
rhodter strasse;26.08.2020;Mittwoch
lohwiesenweg 1-ende;28.10.2020;Mittwoch
henri-arnaud-strasse;09.06.2020;Dienstag
erbprinzenstrasse 14-18z;09.06.2020;Dienstag
bernsteinstrasse 1-13z;14.10.2020;Mittwoch
mistelweg 0-0z;11.12.2020;Freitag
westliche rheinbruecken-strass;11.09.2020;Freitag
gottesauer strasse 38-ende;31.03.2020;Dienstag
fritz-erler-strasse 10a-14z;17.06.2020;Mittwoch
kampmannstrasse;03.06.2020;Mittwoch
lohwiesenweg 0-30z;28.10.2020;Mittwoch
richard-wagner-strasse;07.07.2020;Dienstag
schwarzwaldstrasse 8-22z;04.05.2020;Montag
henriette-obermueller-strasse;08.04.2020;Mittwoch
bernsteinstrasse 15-19z;14.10.2020;Mittwoch
erbprinzenstrasse 20-30z;09.06.2020;Dienstag
mistelweg 2-52;11.12.2020;Freitag
westmarkstrasse 1-5z;27.01.2020;Montag
lohwiesenweg 32-ende;28.10.2020;Mittwoch
fritz-erler-strasse 16;17.06.2020;Mittwoch
kanalweg 3-ende;23.06.2020;Dienstag
schwarzwaldstrasse 24-30z;04.05.2020;Montag
richard-willstaetter-allee;17.06.2020;Mittwoch
loensstrasse;09.09.2020;Mittwoch
bernsteinstrasse 21-ende;14.10.2020;Mittwoch
mistelweg 52a-ende;11.12.2020;Freitag
herderstrasse;29.07.2020;Mittwoch
fritz-erler-strasse 16a-ende;17.06.2020;Mittwoch
westmarkstrasse 7-31z;27.01.2020;Montag
erbprinzenstrasse 32-32z;09.06.2020;Dienstag
gottlob-schreber-weg;09.11.2020;Montag
lorbeerweg;25.11.2020;Mittwoch
kanalweg 4-98z;23.06.2020;Dienstag
riedstrasse;19.11.2020;Donnerstag
schwarzwaldstrasse 32-ende;04.05.2020;Montag
erbprinzenstrasse 34;09.06.2020;Dienstag
herdweg;05.03.2020;Donnerstag
fritz-haber-strasse;14.10.2020;Mittwoch
westmarkstrasse 33;27.01.2020;Montag
mitscherlichstrasse;11.09.2020;Freitag
bernsteinstrasse 0-2z;14.10.2020;Mittwoch
grabener allee;19.03.2020;Donnerstag
lorenzstrasse;12.08.2020;Mittwoch
riefstahlstrasse;19.06.2020;Freitag
kanalweg 1-1z;23.06.2020;Dienstag
schweidnitzer strasse;28.02.2020;Freitag
erbprinzenstrasse 34a-ende;09.06.2020;Dienstag
mittelbergstrasse;14.10.2020;Mittwoch
westmarkstrasse 33a;27.01.2020;Montag
hermann-billing-strasse;14.05.2020;Donnerstag
bernsteinstrasse 4;14.10.2020;Mittwoch
grabener strasse;01.12.2020;Dienstag
loerracher strasse;06.02.2020;Donnerstag
kanalweg 0-2z;23.06.2020;Dienstag
rieslingstrasse;08.06.2020;Montag
schweigener strasse;26.08.2020;Mittwoch
mittelbruchstrasse;15.04.2020;Mittwoch
erfurter strasse;26.02.2020;Mittwoch
froebelstrasse;02.06.2020;Dienstag
westmarkstrasse 33b-75z;27.01.2020;Montag
grabenort gewann;11.09.2020;Freitag
hermann-hesse-strasse;28.09.2020;Montag
bernsteinstrasse 4a-4b;14.10.2020;Mittwoch
lorscher strasse;09.09.2020;Mittwoch
ringelberghohl;03.06.2020;Mittwoch
schwetzinger strasse 1-115z;05.03.2020;Donnerstag
kanalweg 100-ende;23.06.2020;Dienstag
erich-heckel-strasse;13.01.2020;Montag
frohngaertenweg;21.09.2020;Montag
graf-eberstein-strasse 1-53z;17.11.2020;Dienstag
hermann-hoepker-aschoff-strass;11.12.2020;Freitag
westmarkstrasse 77-ende;27.01.2020;Montag
bernsteinstrasse 4c-24z;14.10.2020;Mittwoch
lortzingstrasse;10.02.2020;Montag
fronstrasse;17.11.2020;Dienstag
schwetzinger strasse 117-ende;05.03.2020;Donnerstag
erich-kaestner-strasse;07.12.2020;Montag
ringstrasse;07.01.2020;Dienstag
kandelstrasse 1-ende;03.11.2020;Dienstag
graf-eberstein-strasse 55-ende;17.11.2020;Dienstag
westmarkstrasse 0-68z;27.01.2020;Montag
